label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes,ISO,Num_ISO
665736b45393f99f150a6502,4176,Rate 55 - Intermediate Time-Of-Day Electric Service Manufacturers,Connecticut Light & Power Co,https://www.eversource.com/content/docs/rates-tariffs/ct-electric/rate-55-ct.pdf?sfvrsn=d90d2dec_15,6750,CT,41.7215,-73.252,"AVAILABLE for the electrical requirements of customers delivered at one point and at one
standard voltage through one installation of transformers supplied by the Company. Service
will be metered at one point by one installation of meters. The meter location will be determined
by the Company. Where the Company deems it impractical to deliver electricity through
one service, or where more than one meter has been installed for billing under a withdrawn
rate, then the measurement of electricity may be by two or more meters.",ISONE,1
665739ec763c2fe78604e2e2,4176,Rate 57 - Large Time-Of-Day Electric Service Manufacturers Demand Less Than 2000 kW,Connecticut Light & Power Co,https://www.eversource.com/content/docs/default-source/rates-tariffs/ct-electric/rate-57-ct.pdf?sfvrsn=1940c762_58,6750,CT,41.7215,-73.252,"AVAILABLE for the electrical requirements of customers delivered at one point and at one
standard voltage through one installation of transformers supplied by the Company. Service
will be metered at one point by one installation of meters. The meter location will be determined
by the Company. Where the Company deems it impractical to deliver electricity through
one service, or where more than one meter has been installed for billing under a withdrawn
rate, then the measurement of electricity may be by two or more meters.",ISONE,1
66573c1278c69f8d36026f3f,4176,Rate 58 - Large Time of Day Non Manufacturers Demand Less Than 2000 kW,Connecticut Light & Power Co,https://www.eversource.com/content/docs/default-source/rates-tariffs/ct-electric/rate-58-ct.pdf?sfvrsn=e441c762_58,6750,CT,41.7215,-73.252,"AVAILABLE for the electrical requirements of customers delivered at one point and at one
standard voltage through one installation of transformers supplied by the Company. Service
will be metered at one point by one installation of meters. The meter location will be
determined by the Company. Where the Company deems it impractical to deliver electricity
through one service, or where more than one meter has been installed for billing under a
withdrawn rate, then the measurement of electricity may be by two or more meters.",ISONE,1
665742298fc2716e7509a140,4176,Rate 56 Intermediate Time-Of-Day Electric Service Non-Manufacturers,Connecticut Light & Power Co,https://www.eversource.com/content/docs/default-source/rates-tariffs/ct-electric/rate-56-ct.pdf?sfvrsn=e941c762_66,6750,CT,41.7215,-73.252,"AVAILABLE for the electrical requirements of customers delivered at one point and at one
standard voltage through one installation of transformers supplied by the Company. Service
will be metered at one point by one installation of meters. The meter location will be determined
by the Company. Where the Company deems it impractical to deliver electricity through
one service, or where more than one meter has been installed for billing under a withdrawn
rate, then the measurement of electricity may be by two or more meters.",ISONE,1
668430eb28c29b6f4d0a9a9c,14711,"GS-Volunteer Fire Company and Non-Profit Ambulance Service, Rescue Squad and Senior Center Service Rate",Pennsylvania Electric Co (Pennsylvania),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/PA/tariffs/fe-pa-retail-tariff.pdf,13732,NY,42.0556,-76.1519,,NYISO,1
6684332ea7ca1918e70ee68c,14711,GS-Small General Service Rate,Pennsylvania Electric Co (Pennsylvania),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/PA/tariffs/fe-pa-retail-tariff.pdf,13732,NY,42.0556,-76.1519,,NYISO,1
668435353df1728bf30324e3,14711,GS-Large General Service Secondary,Pennsylvania Electric Co (Pennsylvania),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/PA/tariffs/fe-pa-retail-tariff.pdf,13732,NY,42.0556,-76.1519,All KWH for generation are hourly pricing based on peak loads on an individual customer basis hence they do not have exact generation charge across board.,NYISO,1
66843794e48808796f00cb1c,14711,GP-General Service Primary Rate,Pennsylvania Electric Co (Pennsylvania),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/PA/tariffs/fe-pa-retail-tariff.pdf,13732,NY,42.0556,-76.1519,"All KWH for generation are hourly pricing based on peak loads on an individual customer basis hence they do no have an exactly generation charge across board.
Special provision for GP Customers who were shopping with an EGS for the entire period from January 1, 2005 through December 31, 2010, the following DSS Rate under Rider R would apply: $0.313per kW NSPL",NYISO,1
668c40b84fd230141f045b82,14354,Schedule 723 - General Service Small Nonresidential Secondary (Single Phase),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Small Nonresidential Consumers whose entire electric service requirements are supplied
hereunder and as specified in the Companys Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed, except as provided below for Communication Devices. Service for
intermittent, partial requirements, or highly fluctuating loads, or where service is seasonally
disconnected during any one-year period will be provided only by special contract for such
service",CAISO,0
668c59344fd230141f045b83,14354,Schedule 723 - General Service Small Nonresidential Secondary (3 Phase),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Small Nonresidential Consumers whose entire electric service requirements are supplied
hereunder and as specified in the Company's Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed, except as provided below for Communication Devices. Service for
intermittent, partial requirements, or highly fluctuating loads, or where service is seasonally
disconnected during any one-year period will be provided only by special contract for such
service",CAISO,0
668c5993d56a31719f0a34a8,14354,Schedule 723 - General Service Small Nonresidential Primary (Single Phase),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Small Nonresidential Consumers whose entire electric service requirements are supplied
hereunder and as specified in the Company's Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed, except as provided below for Communication Devices. Service for
intermittent, partial requirements, or highly fluctuating loads, or where service is seasonally
disconnected during any one-year period will be provided only by special contract for such
service",CAISO,0
668c599aabc347a26f051fcd,14354,Schedule 723 - General Service Small Nonresidential Primary (3 Phase),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Small Nonresidential Consumers whose entire electric service requirements are supplied
hereunder and as specified in the Company's Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed, except as provided below for Communication Devices. Service for
intermittent, partial requirements, or highly fluctuating loads, or where service is seasonally
disconnected during any one-year period will be provided only by special contract for such
service.",CAISO,0
668c5b73abc347a26f051fce,14354,Schedule 728 - Secondary (Less Than 50kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Large Nonresidential Consumers who have chosen to receive electricity from an ESS, and
whose loads have not registered more than 200 kW, more than six times in the preceding 12-
month period and as specified in the Company&#8217;s Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed. Service for intermittent, partial requirements, or highly fluctuating loads, or
where service is seasonally disconnected during any one year period will be provided only by
special contract for such service",CAISO,0
668c5b889a32d61dd30e09e2,14354,Schedule 728 - Secondary (Greater Than 300kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/728_General_Service_Large_Nonresidential_31_KW_to_200_KW_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Large Nonresidential Consumers who have chosen to receive electricity from an ESS, and
whose loads have not registered more than 200 kW, more than six times in the preceding 12-
month period and as specified in the Company&#8217;s Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed. Service for intermittent, partial requirements, or highly fluctuating loads, or
where service is seasonally disconnected during any one year period will be provided only by
special contract for such service.",CAISO,0
668c5fa8d73f983dcc032922,14354,Schedule 728 - Primary (Greater Than 300 kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/728_General_Service_Large_Nonresidential_31_KW_to_200_KW_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Large Nonresidential Consumers who have chosen to receive electricity from an ESS, and
whose loads have not registered more than 200 kW, more than six times in the preceding 12-
month period and as specified in the Company&#8217;s Rules & Regulations, Rule 7.J. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed. Service for intermittent, partial requirements, or highly fluctuating loads, or
where service is seasonally disconnected during any one year period will be provided only by
special contract for such service.",CAISO,0
668c62d69a32d61dd30e09e5,14354,Schedule 730 - Secondary (Greater than 300kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/730_General_Service_Large_Nonresidential_201_KW_to_999_KW_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"To Large Nonresidential Consumers who have chosen to receive electricity from an ESS, and
whose loads have registered more than 200 kW, more than six times in the preceding 12-month
period but have not registered 1,000 kW or more, more than once in the preceding 18-month
period and who are not otherwise subject to service on Schedule 747 or 748. Deliveries at
more than one point, or more than one voltage and phase classification, will be separately
metered and billed. Service for intermittent, partial requirements, or highly fluctuating loads, or
where service is seasonally disconnected during any one year period will be provided only by
special contract for such service",CAISO,0
668c63f54fd230141f045b85,14354,Schedule 730 - Primary (Greater than 300kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/730_General_Service_Large_Nonresidential_201_KW_to_999_KW_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,,CAISO,0
668c64e9d56a31719f0a34ab,14354,Schedule 747 - Secondary (Less than 4000 kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/747_Large_General_Service_Partial_Requirements_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,,CAISO,0
668c658caab24b550d0e2ca0,14354,Schedule 747 - Primary (Less than 4000 kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/747_Large_General_Service_Partial_Requirements_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,,CAISO,0
668c661b9a32d61dd30e09e8,14354,Schedule 747 - Transmission (Less than 4000 KW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/747_Large_General_Service_Partial_Requirements_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,,CAISO,0
668c66b09a32d61dd30e09e9,14354,Schedule 748 - Secondary (Less Than 4000kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"This Schedule is applicable to Consumers who have chosen to receive electricity from an ESS,
to electric service loads which have registered 1,000 kW or more, more than once in a
preceding 18-month period. This Schedule will remain applicable until Consumer fails to meet
or exceed 1,000 kW for a subsequent period of 36 consecutive months. Deliveries at more than
one point, or more than one voltage and phase classification, will be separately metered and
billed. Service for intermittent, partial requirements, or highly fluctuating loads, or where service
is seasonally disconnected during any one-year period will be provided only by special contract
for such service.",CAISO,0
668c6731d73f983dcc032925,14354,Schedule 748 - Primary (Less than 4000kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"This Schedule is applicable to Consumers who have chosen to receive electricity from an ESS,
to electric service loads which have registered 1,000 kW or more, more than once in a
preceding 18-month period. This Schedule will remain applicable until Consumer fails to meet
or exceed 1,000 kW for a subsequent period of 36 consecutive months. Deliveries at more than
one point, or more than one voltage and phase classification, will be separately metered and
billed. Service for intermittent, partial requirements, or highly fluctuating loads, or where service
is seasonally disconnected during any one-year period will be provided only by special contract
for such service.",CAISO,0
668c67b3aab24b550d0e2ca1,14354,Schedule 748 - Transmission (Less than 4000kW),PacifiCorp (Oregon),https://www.pacificpower.net/content/dam/pcorp/documents/en/pacificpower/rates-regulation/oregon/tariffs/rates/748_Large_General_Service_1_000_KW_and_Over_Direct_Access_Delivery_Service.pdf,95568,CA,41.4533,-123.4634,"This Schedule is applicable to Consumers who have chosen to receive electricity from an ESS,
to electric service loads which have registered 1,000 kW or more, more than once in a
preceding 18-month period. This Schedule will remain applicable until Consumer fails to meet
or exceed 1,000 kW for a subsequent period of 36 consecutive months. Deliveries at more than
one point, or more than one voltage and phase classification, will be separately metered and
billed. Service for intermittent, partial requirements, or highly fluctuating loads, or where service
is seasonally disconnected during any one-year period will be provided only by special contract
for such service.",CAISO,0
668ff3a6d767f6839a02e78b,5487,GS - General Service Small,Duquesne Light Co,https://www.duquesnelight.com/docs/default-source/default-document-library/currenttariff.pdf?v=57,15239,PA,40.4837,-79.7381,Rider No. 2 - Untransformed Service discount may apply.,PJM,1
66900e436606c30e12093631,5487,GM - General Service Medium (Greater than or equal to 25 kW),Duquesne Light Co,https://www.duquesnelight.com/docs/default-source/default-document-library/currenttariff.pdf?v=57,15239,PA,40.4837,-79.7381,Rider No. 2 - Untransformed Service discount may apply.,PJM,1
669034c39a32d61dd30e09f1,5487,General Service Medium Heating (GHM) over 25 kW,Duquesne Light Co,https://www.duquesnelight.com/docs/default-source/default-document-library/currenttariff.pdf?v=57,15239,PA,40.4837,-79.7381,"Available for all the standard electric service taken on a customer' s premises for w hich a residential rate is
not available, w here the Company' s service is the sole method of space heating, and w here the heat loss of
the customer' s premises is calculated in accordance w ith the ASHRAE* Handbook of Fundamentals, and
w here such calculated heat loss converted into kilow att-hour consumption during the heating season is
determined by the Company to be at least 25% of the customer' s entire electric energy requirements during
the heating season. The space heating system may be supplemented w ith renew able energy sources such
as solar, w ind, w ood, or hydro.",PJM,1
669036e17fdc74c11503a3f0,5487,General Service Large (Rate GL),Duquesne Light Co,https://www.duquesnelight.com/docs/default-source/default-document-library/currenttariff.pdf?v=57,15239,PA,40.4837,-79.7381,"Available for all the standard electric service taken on a customer' s premises w here the demand is not less
than 300 kilow atts.
Customers w ho elect to purchase their electric supply requirements from the Company w ill do so under the
provisions of Rider No. 9 -- Hourly Price Service and w ill be billed in accordance w ith the terms contained
therein",PJM,1
669038a323dfda7f4b0d568c,5487,General Service Large Heating (Rate GLH),Duquesne Light Co,https://www.duquesnelight.com/docs/default-source/default-document-library/currenttariff.pdf?v=57,15239,PA,40.4837,-79.7381,"Available for all the standard electric service taken on a customer' s premises for w hich a residential rate is
not available, w here the Company' s service is the sole method of space heating, and w here the heat loss of
the customer' s premises is calculated in accordance w ith the ASHRAE* Handbook of Fundamentals, and
w here such calculated heat loss converted into kilow att-hour consumption during the heating season is
determined by the Company to be at least 25% of the customer' s entire electric energy requirements during
the heating season. The space heating system may be supplemented w ith renew able energy sources such
as solar, w ind, w ood, or hydro.",PJM,1
6696b1e959e3f0bf2a0d6a5d,15270,Time Metered General Service - Low Voltage Service - Schedule GTLV,Potomac Electric Power Co,https://azure-na-assets.contentstack.com/v3/assets/bltbb7c204688a1a6a8/blt1592c0ff5185f738/664f4f5c65c997000d8700fb/Current_-_clean_PCA_Filing_eff_May_13_2024_5.23.24.pdf?branch=prod_alias,20408,DC,38.8933,-77.0146,,PJM,1
6696b4548e2f6213880ab69d,15270,Time Metered General Service - Primary Service - Schedule GT3A,Potomac Electric Power Co,https://azure-na-assets.contentstack.com/v3/assets/bltbb7c204688a1a6a8/blt1592c0ff5185f738/664f4f5c65c997000d8700fb/Current_-_clean_PCA_Filing_eff_May_13_2024_5.23.24.pdf?branch=prod_alias,20408,DC,38.8933,-77.0146,,PJM,1
6696cd068e2f6213880ab69f,15270,Time Metered General Service - High Voltage Service - Schedule GT3B,Potomac Electric Power Co,https://azure-na-assets.contentstack.com/v3/assets/bltbb7c204688a1a6a8/blt1592c0ff5185f738/664f4f5c65c997000d8700fb/Current_-_clean_PCA_Filing_eff_May_13_2024_5.23.24.pdf?branch=prod_alias,20408,DC,38.8933,-77.0146,,PJM,1
66aa85daa5c940c8960ff032,18997,GS (General Service-Secondary),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,Available to general service installations requiring Secondary Service. Secondary Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company.,PJM,1
66aa884718a3d132c70890d8,18997,GP (General Service-Primary),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,Available to general service installations requiring Primary Service. Choice of voltage shall be at the option of the Company.,PJM,1
66aa89c0381a6cb8a10f4169,18997,GSU (General Service-Subtransmission),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Subtransmission Service. Subtransmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company.

All service under this rate schedule will be served through one meter for each installation.

The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance.",PJM,1
66aa98c0f6e91b4a6f000331,18997,GT (General Service-Transmission),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Transmission Service. Transmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company.

A customer qualifying for service under Rate GP may take distribution service under the terms and conditions of Rate GT (including the Transformer Charge) if the transformer that directly serves such customer is: 1) located in the immediate vicinity; 2) is owned by the Company; and 3) has been directly fed by a Transmission voltage line since May 8, 2007

All service under this rate schedule will be served through one meter for each installation.

The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance unless the Transformer Charge applies to the customer.

The Transformer Charge is applicable to a customer premise with existing transformation having been provided by the Company, including leased equipment, for the customer's exclusive use since May 8, 2007, in addition to all other applicable tariff charges.

If an increase in capacity of existing transformation owned by the Company is necessary or if the customer requires a change in service voltage on or after January 1, 2009, all necessary transforming, controlling, regulating and protective equipment shall be provided by the customer.",PJM,1
66aa9a22381a6cb8a10f416a,18997,GS (General Service-Secondary) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,,PJM,1
66aaa184f6e91b4a6f000333,18997,GP (General Service-Primary) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,,PJM,1
66aaa34d381a6cb8a10f416c,18997,GSU (General Service-Subtransmission) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Subtransmission Service. Subtransmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company. All service under this rate schedule will be served through one meter for each installation. The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance.",PJM,1
66aaa501415f2d14e90d8432,18997,GT (General Service-Transmission) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2024-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Transmission Service. Transmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company. A customer qualifying for service under Rate GP may take distribution service under the terms and conditions of Rate GT (including the Transformer Charge) if the transformer that directly serves such customer is: 1) located in the immediate vicinity; 2) is owned by the Company; and 3) has been directly fed by a Transmission voltage line since May 8, 2007 All service under this rate schedule will be served through one meter for each installation. The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance unless the Transformer Charge applies to the customer. The Transformer Charge is applicable to a customer premise with existing transformation having been provided by the Company, including leased equipment, for the customer's exclusive use since May 8, 2007, in addition to all other applicable tariff charges. If an increase in capacity of existing transformation owned by the Company is necessary or if the customer requires a change in service voltage on or after January 1, 2009, all necessary transforming, controlling, regulating and protective equipment shall be provided by the customer.",PJM,1
66b0e6d59b24af3bf60d763d,963,MGS Secondary Three Phase (Delivery Service),Atlantic City Electric Co,https://azure-na-assets.contentstack.com/v3/assets/blt407b5f1850a51a1b/blt433389f747df102f/66abca980e7d8cf6403efea7/NJ_Tariff_Section_IV_EFF_6.1.24_3_BGS_and_Combined_UpdateV2_.pdf?branch=prod_alias,8015,NJ,39.9597,-74.5655,"Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer delivered at one point and metered at or compensated to the voltage of delivery. This schedule is not available to residential customers.

Unbundled Service",PJM,1
66b0e6df9b24af3bf60d763f,963,MGS Secondary Single Phase (Delivery Service),Atlantic City Electric Co,https://azure-na-assets.contentstack.com/v3/assets/blt407b5f1850a51a1b/blt433389f747df102f/66abca980e7d8cf6403efea7/NJ_Tariff_Section_IV_EFF_6.1.24_3_BGS_and_Combined_UpdateV2_.pdf?branch=prod_alias,8015,NJ,39.9597,-74.5655,Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer delivered at one point and metered at or compensated to the voltage of delivery.  This schedule is not available to residential customers.,PJM,1
66b0f3b3542795e0df021c6a,963,MGS Primary Single Phase (Delivery Service),Atlantic City Electric Co,https://azure-na-assets.contentstack.com/v3/assets/blt407b5f1850a51a1b/blt433389f747df102f/66abca980e7d8cf6403efea7/NJ_Tariff_Section_IV_EFF_6.1.24_3_BGS_and_Combined_UpdateV2_.pdf?branch=prod_alias,8015,NJ,39.9597,-74.5655,"Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer delivered at one point and metered at or compensated to the voltage of delivery. This schedule is not available to residential customers.

Unbundled Service",PJM,1
66b0f5249bd09e4dd107e32e,963,MGS Primary Three Phase (Delivery Service),Atlantic City Electric Co,https://azure-na-assets.contentstack.com/v3/assets/blt407b5f1850a51a1b/blt433389f747df102f/66abca980e7d8cf6403efea7/NJ_Tariff_Section_IV_EFF_6.1.24_3_BGS_and_Combined_UpdateV2_.pdf?branch=prod_alias,8015,NJ,39.9597,-74.5655,"Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer delivered at one point and metered at or compensated to the voltage of delivery. This schedule is not available to residential customers.

Unbundled Service",PJM,1
66b0f945a740c333370f189a,963,AGS Secondary (Delivery Service),Atlantic City Electric Co,https://azure-na-assets.contentstack.com/v3/assets/blt407b5f1850a51a1b/blt433389f747df102f/66abca980e7d8cf6403efea7/NJ_Tariff_Section_IV_EFF_6.1.24_3_BGS_and_Combined_UpdateV2_.pdf?branch=prod_alias,8015,NJ,39.9597,-74.5655,"Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer contracting for annual service delivered at one point and metered at or compensated to the voltage of delivery.

This is an unbundled service",PJM,1
66b0fb239bd09e4dd107e330,963,AGS Primary (Delivery Service),Atlantic City Electric Co,https://azure-na-assets.contentstack.com/v3/assets/blt407b5f1850a51a1b/blt433389f747df102f/66abca980e7d8cf6403efea7/NJ_Tariff_Section_IV_EFF_6.1.24_3_BGS_and_Combined_UpdateV2_.pdf?branch=prod_alias,8015,NJ,39.9597,-74.5655,"Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer contracting for annual service delivered at one point and metered at or compensated to the voltage of delivery.

This is a bundled Service.",PJM,1
66b12a92a650c4a9610c481e,3266,LGS-P-TOU Large General Service Primary Time of Use Bundled Standard Offer,Central Maine Power Co,https://www.cmpco.com/documents/40117/115962041/lgsptou.pdf/e52b9769-e974-f0fb-42a0-cd6bea33c54b?t=1722442253761,4922,ME,44.6848,-69.38,"AVAILABILITY
This rate is available for all general service purposes where service is taken at a primary voltage and where the customer's maximum monthly measured demand during an on-peak period exceeds 1,000 kW. Electric delivery service must be taken on a continuous year-round basis by any one customer at a single service location where the entire requirements for electric delivery service at the premises are supplied at one point of delivery. Short-term service is not available under this rate.
Any customer taking service under this rate whose maximum measured demand during an on-peak period has not exceeded 1,000 kW in each of the preceding twelve consecutive months shall be automatically transferred to the applicable Intermediate General Service rate for primary service, effective with the next succeeding billing month.
CHARACTER OF SERVICE
Service will be single or three phase, alternating current, 60 hertz, delivered over a distribution circuit, at one standard available primary voltage between and including 4 kV and 34.5 kV.",ISONE,1
66b12f715bb82009ed07fd21,3266,LGS-ST-TOU Large General Service Subtransmission Time of Use,Central Maine Power Co,https://www.cmpco.com/documents/40117/115962041/lgssttou.pdf/fbfa209b-bc4b-0cbd-4201-f91e4b5bdc42?t=1722445098662,4922,ME,44.6848,-69.38,"AVAILABILITY
This rate is required for electric service taken on a continuous year-round basis by any one customer at a single service location where the requirements for electric service at the premises are supplied at one point of delivery. Short-term service is not available under this rate.
This rate is only available to customers where the size and type of the customer's total connected load or the Company's system configuration require service from the Company's subtransmission system.
Existing customers taking service as of April 28, 1996, under the terms and conditions of Rate LGS-ST-TOU as in effect on that date shall be allowed to continue to take service under Rate LGS-ST-TOU or its successor as it may be changed from time to time
CHARACTER OF SERVICE
Service will be three phase, alternating current, 60 hertz, delivered directly to the customer over a subtransmission circuit, at one standard available subtransmission voltage equal to or greater than 34.5 kV and less than 115 kV.",ISONE,1
66b1382e9b24af3bf60d7645,3266,LGS-T-TOU Large General Service - Transmission - Time-Of-Use,Central Maine Power Co,https://www.cmpco.com/documents/40117/115962041/lgsttou.pdf/7a65d168-1991-db13-0470-244fff9dd688?t=1722445180647,4922,ME,44.6848,-69.38,,ISONE,1
66b146bcfdb63f7ea70f62d2,3266,LGS-S-TOU Large General Service Secondary Time of Use,Central Maine Power Co,https://www.cmpco.com/documents/40117/115962041/lgsstou.pdf/b08d3d4d-862a-4f13-9e5e-4bc35f53f0ca?t=1722445035906,4922,ME,44.6848,-69.38,"This rate is available for all general service purposes where service is taken at a secondary 
voltage and where the customer's maximum monthly measured demand during an on-peak period 
exceeds 1,000 kW.  Electric delivery service must be taken on a continuous year-round basis by 
any one customer at a single service location where the entire requirements for electric delivery 
service at the premises are supplied at one point of delivery.  Short-term service is not available 
under this rate. 
Any customer taking service under this rate whose maximum monthly measured demand during 
an on-peak period has not exceeded 1,000 kW in each of the preceding twelve consecutive 
months shall be automatically transferred to the applicable Intermediate General Service rate for 
secondary service, effective with the next succeeding billing month.",ISONE,1
